participantId,accountId,currentAccountId,currentPlatformId,matchHistoryUri,platformId,summonerId,summonerName
8,4bC9EdMr7DftzA-3tvgQeZ9ZB_nFoQZePXOjrgKVHWla,qzIX8NO7OuZpeG-JZK4HRO_TZIcbc_qkibMY2DNZnBmmRdk,BR1,/v1/stats/player_history/LA2/1163068,LA2,IIb5vJTYfkrj__Du_DA3JnVtvHVqO4mm2fYDmwjBvc_2Pak,Sílent Player
9,dz1cv9ur2G9r2ZCm2s3qR9tMdc-NsZPVSBgWODBTpK-hK-M,9XMHI6190bVGNd11pBMlonX4SizuBrR7zRlyIgZJE3eYGCg,BR1,/v1/stats/player_history/LA2/200343241,LA2,CRneEqgThyvvzmEKpGzHiRxqjCb22rZPm3bgF9Hz81weOK8,OU LORD
10,tu7jZYuEB87Ytx6ummu8-gzydVER9lI5dGaW22KYkbEcgok,tu7jZYuEB87Ytx6ummu8-gzydVER9lI5dGaW22KYkbEcgok,BR1,/v1/stats/player_history/BR1/211917676,BR1,vXpbTD3_tTU9d2n9sFCsneyHEMMEV-IHMpPz50-QP87kL1c,King in YeIIow
1,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,BR1,/v1/stats/player_history/BR1/1951967158446656,BR1,YDbgBXqjVnzEBPMLnKT6xLJUfLfmP6OLf5j9Xc03vlBvXsA,MAYLHAR
2,goXmAsWArW-N7-nDEPFhDMexcdAsEeut4E39HD83z-Tp,goXmAsWArW-N7-nDEPFhDMexcdAsEeut4E39HD83z-Tp,BR1,/v1/stats/player_history/BR1/1084147,BR1,ES6yMa-THy5HQdNVqqSt-P-p-Xp5G2qRA4tBUybt3N86DA,galopez
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
4,BVnu_XjS3NXdsVSvrRaBvOULLMm9HMYn-ZFnc9Ks5dqJhQ,aIazSfZFwaYr4tnZMHPE-X2aB9eSmE7crrckGjKdEcg,BR1,/v1/stats/player_history/NA/35879410,NA,EiQbU9mzMKSfYL8JRMGEmAdh_pXyCsHQ0pISdP7Co4q8,tasheshi
5,7Sj7bZ_N7h2AUOGvi6k2N-945NhDV9q_Trt0mCwRr_00PA,bwHj6Wo-2LkKeF9Pzh1iAsCXcCLZwI3L9P5fmvf5t_F6xAY,BR1,/v1/stats/player_history/NA1/42169512,NA1,NTnhmix8i1dCp90f4fPcOpTXLFlRRmB9CchxVLKT_XwXys4,tuljeu0180612
6,ko3SIexxGNvSuwt3uewS0SCVKqmZ7BR4v12fG11aC2X2CTo,ko3SIexxGNvSuwt3uewS0SCVKqmZ7BR4v12fG11aC2X2CTo,BR1,/v1/stats/player_history/BR1/209842273,BR1,0cdFsNLEcHSJZtbJumWW5xPlz8HaNNClA7ASCHrXXdznppE,Exura Siio
7,VfJjmk2N-xwXXHPBtRNFE9pnyy50HOuZSpUL38fKoXB1Lg,Le0AAdD44u9wFco_Fh3F-FDV3l6erqxQqHTEpuwh7lI,BR1,/v1/stats/player_history/NA/39968226,NA,Xy7JZQHnWz-A3_ZzeIPvqJZ4iH4QFy995X-cbyLXxt5t,Ji Xuanyuan
8,8IN_RTmyvcDZyVDhsVPU-vIcysFhVNkBEo7M-qcBO91ejcM,8IN_RTmyvcDZyVDhsVPU-vIcysFhVNkBEo7M-qcBO91ejcM,BR1,/v1/stats/player_history/BR1/200616623,BR1,jo7j0mY0EQL5-Nmie_R1rxaHd3vCVhPBtV8D3cBupXslhA,Its Freedon
9,yAeXL3i5eT6lqJbdihRNIZWqt4W8MahTH8ZScudsDhfAarE,yAeXL3i5eT6lqJbdihRNIZWqt4W8MahTH8ZScudsDhfAarE,BR1,/v1/stats/player_history/BR1/212982318,BR1,-JoJUaVDeAndZ1tFwC3owsFB3JKfR0WbVabvwKD53z0XQh8,tata cazari
10,eqH15MI6kqJg6PTXoOj5ykkJBaOuP05m_iViqHED01w,eqH15MI6kqJg6PTXoOj5ykkJBaOuP05m_iViqHED01w,BR1,/v1/stats/player_history/BR1/865292,BR1,9yGMt9g66ZYwTten9JZqVjwoT_VXzvAn8Xvb5vv8a_69,Ferchuchu
1,nXM8gI43AvsH_3A61LYCPdEwP7WkJ2ZIkmzs-nQrkdCh764,nXM8gI43AvsH_3A61LYCPdEwP7WkJ2ZIkmzs-nQrkdCh764,BR1,/v1/stats/player_history/BR1/204102729,BR1,zuVwyrgpxZwST997BHiGgdOvAtIzDGocRwdJk6e1Om7gMg,Yúusha
2,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
3,BVnu_XjS3NXdsVSvrRaBvOULLMm9HMYn-ZFnc9Ks5dqJhQ,aIazSfZFwaYr4tnZMHPE-X2aB9eSmE7crrckGjKdEcg,BR1,/v1/stats/player_history/NA/35879410,NA,EiQbU9mzMKSfYL8JRMGEmAdh_pXyCsHQ0pISdP7Co4q8,tasheshi
4,goXmAsWArW-N7-nDEPFhDMexcdAsEeut4E39HD83z-Tp,goXmAsWArW-N7-nDEPFhDMexcdAsEeut4E39HD83z-Tp,BR1,/v1/stats/player_history/BR1/1084147,BR1,ES6yMa-THy5HQdNVqqSt-P-p-Xp5G2qRA4tBUybt3N86DA,galopez
5,VfJjmk2N-xwXXHPBtRNFE9pnyy50HOuZSpUL38fKoXB1Lg,Le0AAdD44u9wFco_Fh3F-FDV3l6erqxQqHTEpuwh7lI,BR1,/v1/stats/player_history/NA/39968226,NA,Xy7JZQHnWz-A3_ZzeIPvqJZ4iH4QFy995X-cbyLXxt5t,Ji Xuanyuan
6,EQK0-Q4oh8LgCBA8fYetGb6wtIAqtP5a2R_Zr-pdkUw_pBc,EQK0-Q4oh8LgCBA8fYetGb6wtIAqtP5a2R_Zr-pdkUw_pBc,BR1,/v1/stats/player_history/BR1/219532377,BR1,RZL_VXa6nsTBnnlhPawU-eFMHtcQ9JIrr3p715pSEcj7T64,SteaI
7,yAeXL3i5eT6lqJbdihRNIZWqt4W8MahTH8ZScudsDhfAarE,yAeXL3i5eT6lqJbdihRNIZWqt4W8MahTH8ZScudsDhfAarE,BR1,/v1/stats/player_history/BR1/212982318,BR1,-JoJUaVDeAndZ1tFwC3owsFB3JKfR0WbVabvwKD53z0XQh8,tata cazari
8,eqH15MI6kqJg6PTXoOj5ykkJBaOuP05m_iViqHED01w,eqH15MI6kqJg6PTXoOj5ykkJBaOuP05m_iViqHED01w,BR1,/v1/stats/player_history/BR1/865292,BR1,9yGMt9g66ZYwTten9JZqVjwoT_VXzvAn8Xvb5vv8a_69,Ferchuchu
9,vJ1DwqBZHpNMD9vItgAoUF4WEc_hfO-pA1k2aTmFpCyEPt0,vJ1DwqBZHpNMD9vItgAoUF4WEc_hfO-pA1k2aTmFpCyEPt0,BR1,/v1/stats/player_history/BR1/217172783,BR1,ID9TilaSj7UbU_syiXDoxQdfe1lIqhO0DyrWJp-KMzFYYeQ,shy elevenn
10,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,BR1,/v1/stats/player_history/BR1/1951967158446656,BR1,YDbgBXqjVnzEBPMLnKT6xLJUfLfmP6OLf5j9Xc03vlBvXsA,MAYLHAR
1,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
2,BVnu_XjS3NXdsVSvrRaBvOULLMm9HMYn-ZFnc9Ks5dqJhQ,aIazSfZFwaYr4tnZMHPE-X2aB9eSmE7crrckGjKdEcg,BR1,/v1/stats/player_history/NA/35879410,NA,EiQbU9mzMKSfYL8JRMGEmAdh_pXyCsHQ0pISdP7Co4q8,tasheshi
3,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,BR1,/v1/stats/player_history/BR1/1614977,BR1,vGtl4v7rYkCLfkd0cEO3szMCpK06w-kOg-SX5FXBmes58w,AbsolutK
4,iZtB5MkGPojsVqtUPQQbxtepnuuY7Y_e15WWWx4cOjE,iZtB5MkGPojsVqtUPQQbxtepnuuY7Y_e15WWWx4cOjE,BR1,/v1/stats/player_history/BR1/565708,BR1,AIVFKECXH2QHbfo4ZkQeHXzj1l-8rgeMWex6wu3NQnTL,RSL TaKKeru
5,QTnQjrDt-3ahkzp6byvNnftInZYjWBhqHQDzkn-qI5cTE2U,QTnQjrDt-3ahkzp6byvNnftInZYjWBhqHQDzkn-qI5cTE2U,BR1,/v1/stats/player_history/BR1/202635872,BR1,t_D2F0JELsZmTOX2q0W11bUOtHzMpGTAZasBiXS02qYCrg,ErroNão
6,nXM8gI43AvsH_3A61LYCPdEwP7WkJ2ZIkmzs-nQrkdCh764,nXM8gI43AvsH_3A61LYCPdEwP7WkJ2ZIkmzs-nQrkdCh764,BR1,/v1/stats/player_history/BR1/204102729,BR1,zuVwyrgpxZwST997BHiGgdOvAtIzDGocRwdJk6e1Om7gMg,Yúusha
7,VfJjmk2N-xwXXHPBtRNFE9pnyy50HOuZSpUL38fKoXB1Lg,Le0AAdD44u9wFco_Fh3F-FDV3l6erqxQqHTEpuwh7lI,BR1,/v1/stats/player_history/NA/39968226,NA,Xy7JZQHnWz-A3_ZzeIPvqJZ4iH4QFy995X-cbyLXxt5t,Ji Xuanyuan
8,U7e8TIOP_W1FSbc4LEIat5QrkPOaxMmBNcyXZzaqEems4xA,U7e8TIOP_W1FSbc4LEIat5QrkPOaxMmBNcyXZzaqEems4xA,BR1,/v1/stats/player_history/BR1/203099024,BR1,6TLIKqV-aE9aRcI7OkWTAUoRIl7W3WlML2Z-fGC5hnXVfQ,ueP
9,2Sq8auMbkubnrLC7O9BharGE1yWJPdyyCHs0p613BD1TwKg,2Sq8auMbkubnrLC7O9BharGE1yWJPdyyCHs0p613BD1TwKg,BR1,/v1/stats/player_history/BR1/219595178,BR1,_WMrfYreZV6wIiKNoj03P6anJBNpENUfosRNeAaIHROBGxw,EDG Meiiko
10,Yf1TMrm3ry-3pBPD8cG4RykSt9K7tl7oOKpE-oVh6bxMFQ,OgyDdgkkqiPlwYmwstAs3t3nkMSyiGdXV9uoanUf2XgPDNk,BR1,/v1/stats/player_history/NA1/44146298,NA1,3oa4kvPXDUyyn3wGilczVvLDVuLU8CxmifHIe_mOY_VlLQ,UP Inside
1,0Nr4u36m95kf3RNaO8N6cwbRdMfqltAVc70eua5K5oDSv3Y,0Nr4u36m95kf3RNaO8N6cwbRdMfqltAVc70eua5K5oDSv3Y,BR1,/v1/stats/player_history/BR1/209259468,BR1,K9egiwfWhF4d47aREb4HoUUTQUzlkvjj2CjX_0DwaBMEKyA,xVitux
2,r7m4TdBJ03nKTPzGh95Wnxmlj8uDupzFR6pEFWVeDruLGw,F2w-h5W5K4jvkiw670BtJERcWhhkwy478cZlzssu48E,BR1,/v1/stats/player_history/NA1/47418645,NA1,6zbE2rjJX3AiKhRPmBNUdm7rdWha-6GIX6zGg2k9ujwh,cabuuu
3,cv04j6Pe-si4aqmxU1g2c2JBDsOALKzn3pss-W3mU7ONaQ,aL-kvaE6snT3nRjSvj7UxkULxYuF9oazRxS4I9rOaIX425M,BR1,/v1/stats/player_history/NA/33862432,NA,VmfRh-L_d71aCMIjigmcDc1aiDDqqOAdROgJ9EqQXE9MxA,sacyy
4,poVd8RbO5VnywH5h5vurQS8ESs5fDhVJQNmaCodzr4Apvz0,poVd8RbO5VnywH5h5vurQS8ESs5fDhVJQNmaCodzr4Apvz0,BR1,/v1/stats/player_history/BR1/200306423,BR1,LnIRmwfGQhDe68jFno08E8R-pfy67girD1zxPyMOYVO2bA,biggest coitado
5,FwZCtN_NKbp-WyJmOaxd6icZYDujYUvDWD216lXDBCDN2hw,FwZCtN_NKbp-WyJmOaxd6icZYDujYUvDWD216lXDBCDN2hw,BR1,/v1/stats/player_history/BR1/204739565,BR1,y3mKiKJvydXC3d9kYumykLi-HIRt_sNJTAudArNoKzc6mQ,kango
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
7,BVnu_XjS3NXdsVSvrRaBvOULLMm9HMYn-ZFnc9Ks5dqJhQ,aIazSfZFwaYr4tnZMHPE-X2aB9eSmE7crrckGjKdEcg,BR1,/v1/stats/player_history/NA/35879410,NA,EiQbU9mzMKSfYL8JRMGEmAdh_pXyCsHQ0pISdP7Co4q8,tasheshi
8,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,BR1,/v1/stats/player_history/BR1/1951967158446656,BR1,YDbgBXqjVnzEBPMLnKT6xLJUfLfmP6OLf5j9Xc03vlBvXsA,MAYLHAR
9,Yf1TMrm3ry-3pBPD8cG4RykSt9K7tl7oOKpE-oVh6bxMFQ,OgyDdgkkqiPlwYmwstAs3t3nkMSyiGdXV9uoanUf2XgPDNk,BR1,/v1/stats/player_history/NA1/44146298,NA1,3oa4kvPXDUyyn3wGilczVvLDVuLU8CxmifHIe_mOY_VlLQ,UP Inside
10,fP6FnOQKB1z6hpALX9fxIToU29IbGn2QHN035x2Tw1rCdA,ORjsJI93CTTxWmPoaucBWggYVnpALAD_LA7AWf1H0sk,BR1,/v1/stats/player_history/NA/31943016,NA,Gbeoyr43GlVjtY3XRATnKSn3zkrVfwxQJ7OtnHsOBf6K,paiN KamiKat
1,ps1sXxY4s3gpdTmSJ2eeOVuCOx87B_lONjGN-uRUlE2D5rY,ps1sXxY4s3gpdTmSJ2eeOVuCOx87B_lONjGN-uRUlE2D5rY,BR1,/v1/stats/player_history/BR1/205533189,BR1,99UT8Q1ebxwXU4HgWwXPVMrOKJlpW5xwiRTpbCaKUmLhvw,tinowns2
2,r7m4TdBJ03nKTPzGh95Wnxmlj8uDupzFR6pEFWVeDruLGw,F2w-h5W5K4jvkiw670BtJERcWhhkwy478cZlzssu48E,BR1,/v1/stats/player_history/NA1/47418645,NA1,6zbE2rjJX3AiKhRPmBNUdm7rdWha-6GIX6zGg2k9ujwh,cabuuu
3,cv04j6Pe-si4aqmxU1g2c2JBDsOALKzn3pss-W3mU7ONaQ,aL-kvaE6snT3nRjSvj7UxkULxYuF9oazRxS4I9rOaIX425M,BR1,/v1/stats/player_history/NA/33862432,NA,VmfRh-L_d71aCMIjigmcDc1aiDDqqOAdROgJ9EqQXE9MxA,sacyy
4,b-k4TgIfqk6PsMryYyMkBdI_8IdpPSwwQL5OziYJvT0E,b-k4TgIfqk6PsMryYyMkBdI_8IdpPSwwQL5OziYJvT0E,BR1,/v1/stats/player_history/BR1/1236045,BR1,Eblwe2hxOWS_uanhC-MMgbUdpI1We7Z5V7bKFLwPpOKzHw,PIJACK
5,xlIG-cRLApo8dw--_Yp_Mgd2mk72yYKpiQwZBp--AO0,xlIG-cRLApo8dw--_Yp_Mgd2mk72yYKpiQwZBp--AO0,BR1,/v1/stats/player_history/BR1/883159,BR1,nhwf5kl_Jb8U6aXP25FOVuAsGSoacn-I4r3tWky7QtYM,Feint and Veela
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
7,QspR0q0x1aKdHmLX3mMHsXmZCE_iqC2KLwrO_L4boXY,QspR0q0x1aKdHmLX3mMHsXmZCE_iqC2KLwrO_L4boXY,BR1,/v1/stats/player_history/BR1/543175,BR1,9Y6yXR_Oilc3mTmdIHo-3zRjbXuElEeej-vmTpjA5VFl,HAWKKKK
8,lrQ6oIQyRgO7umAuUw1zo-UG55lg2kB8Id4kQK4ZRQ0I55Q,lrQ6oIQyRgO7umAuUw1zo-UG55lg2kB8Id4kQK4ZRQ0I55Q,BR1,/v1/stats/player_history/BR1/201941579,BR1,Y_GQZvPunEGYn2b13689zH4sVHXIFa9t3MEdjHvzlVyMEw,D Shepherd
9,VYpviO6ncosGpkJBot-KbmNMHXKHVsngSWZkv4VB-VYxzj8,VYpviO6ncosGpkJBot-KbmNMHXKHVsngSWZkv4VB-VYxzj8,BR1,/v1/stats/player_history/BR1/202224086,BR1,w6nbyaOggO6jY2dCCQP6Cv2xu_22ByokYQ3vBq5HBTtVQg,Zubreska
10,nXVo6KBhj-s1ABDPwZQWk1BtYdgNZq_87ZQQelPDx2v9oQ8,nXVo6KBhj-s1ABDPwZQWk1BtYdgNZq_87ZQQelPDx2v9oQ8,BR1,/v1/stats/player_history/BR1/200054474,BR1,A2BHhR50LDzWk3EaF-meYR9KOo7SkM3C6j2u132CvQ_PAA,akrinóia
1,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,BR1,/v1/stats/player_history/BR1/220314047,BR1,VvtfDz_Ts7zUnuzEzjYM3gaDC2JkuSRFdx-gOlPZ6crwHZE,Seasons
2,-OVWHT9VIljFs1LCrBeAOnJEkvyscsXaMxiEsk60g7Fitw,CBRh6br52bk8k83GkMDIx4FIxK01Z6TecufEEvSg7mk,BR1,/v1/stats/player_history/NA1/45257663,NA1,mQ3LG0IaAMOpTHiUNuSJnxHYovLdsP57x4OYlPsz334K,Malfeitin
3,zaQGq8llaXnXJXfi3JNpE1Z2LQKKP5804K2ujnTzO2V1Sg,NSVG13JWSM3-IVezuhg1ttVkY7YiCJWeHP6gB3vs9bNZ,BR1,/v1/stats/player_history/NA1/46283132,NA1,HXhJtWLHT1PwDEKJ-XOBtOsYjU3dc1rKcpuUqcgss3d-5A,comet1
4,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
5,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,BR1,/v1/stats/player_history/BR1/219595242,BR1,HEdzKbH2QRWRMxPqoHatzVWkLYC4ux7fEtT0wS_2SUGuGXM,sushi birthdays
6,oAURCEXzt9hO7vzmK2pr5UkamVDdq1KEmAEyGmQ5W4_hv2g,oAURCEXzt9hO7vzmK2pr5UkamVDdq1KEmAEyGmQ5W4_hv2g,BR1,/v1/stats/player_history/BR1/204966405,BR1,w1IVljSPGKQ0thD--2liy_oCiUQfY4fUvmt_n4ZI3EhGiw,Churupitas
7,gl001vcdEG5YuJ7r3Z3WKOxoaSHFPPpqLzDQSldBU3db9aU,gl001vcdEG5YuJ7r3Z3WKOxoaSHFPPpqLzDQSldBU3db9aU,BR1,/v1/stats/player_history/BR1/201621393,BR1,HaAEAGC1BjydJ7ov-eoudDM5SW5q5BuHa6hP96xRMA0Xew,Barry o Abobado
8,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,BR1,/v1/stats/player_history/BR1/202262947,BR1,nDkAvkiVhfWmZghd9zWLpHdYzf-Y0J4YOryrg_qWAwUh-w,Boca kwaii
9,Ww5weZAQWufSt8LpO_x9EU4KTRkx3OqXgYzArm4VPbgWPQ,kq8yvRznD0amFynwC3eW5TVjBdqVp1NRiRlF4BKGfBg,BR1,/v1/stats/player_history/NA/41199556,NA,hd-q5mMfshsPc3nL_sCgba4b446AbMCFB51ljGw2rj1F,Drop
10,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,BR1,/v1/stats/player_history/BR1/200844650,BR1,tqefEL9ddHEdLoPBLT4a3w8hISDe_Uk0EswEmxO32MIkxg,dzK
1,1JW7fOSx0JHwh0sTYsBTvke8xlDYG3oKjUhTAWi_dZL5CQ,xlJcdjkLGscWIJ-00RZw0ziiDVO9E1DTZwnpDlZXE6G_CL4,BR1,/v1/stats/player_history/NA/32297665,NA,l1lfcIWRKhdaksnOIwmN4FZ_NKAZjZIsxyozIFHYVxiPHg,missing beauty
2,4P8SeRjdvVZKsV4RVaTR7rdakEyTuHGbL-vCMZ255gM8Dns,4P8SeRjdvVZKsV4RVaTR7rdakEyTuHGbL-vCMZ255gM8Dns,BR1,/v1/stats/player_history/BR1/219532359,BR1,uHLBhfgytatcaguyefl_YFMV3T1brEjreXQWIn_eAxXLGJo,lynkezshow
3,yh1pk0Os2kyvvPKo4Foz0N2gQKBmZ3BDH5Qpb0RiCboP-Q,xkT0tKZMi9TW4G6Tu7Leb0ERYhyTlpmEM8MzgLwnqpA,BR1,/v1/stats/player_history/NA1/43334928,NA1,_BNXwICmoh2R3mROQ3W7z_FozLfzqmRJyguk_9-Vq653,Johnn Bender
4,oAURCEXzt9hO7vzmK2pr5UkamVDdq1KEmAEyGmQ5W4_hv2g,oAURCEXzt9hO7vzmK2pr5UkamVDdq1KEmAEyGmQ5W4_hv2g,BR1,/v1/stats/player_history/BR1/204966405,BR1,w1IVljSPGKQ0thD--2liy_oCiUQfY4fUvmt_n4ZI3EhGiw,Churupitas
5,atTek7exHKMnms1vlGxVJM0pByxdNfx2xuDhm9bE_yw3Sko,atTek7exHKMnms1vlGxVJM0pByxdNfx2xuDhm9bE_yw3Sko,BR1,/v1/stats/player_history/BR1/203456407,BR1,jryBpwtcFISHymnY6cUnu5n36oB6xkRxReBu4QXZHRKPWw,Corsair Quinn
6,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,BR1,/v1/stats/player_history/BR1/200844650,BR1,tqefEL9ddHEdLoPBLT4a3w8hISDe_Uk0EswEmxO32MIkxg,dzK
7,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,BR1,/v1/stats/player_history/BR1/202262947,BR1,nDkAvkiVhfWmZghd9zWLpHdYzf-Y0J4YOryrg_qWAwUh-w,Boca kwaii
8,Ww5weZAQWufSt8LpO_x9EU4KTRkx3OqXgYzArm4VPbgWPQ,kq8yvRznD0amFynwC3eW5TVjBdqVp1NRiRlF4BKGfBg,BR1,/v1/stats/player_history/NA/41199556,NA,hd-q5mMfshsPc3nL_sCgba4b446AbMCFB51ljGw2rj1F,Drop
9,Z5GKDQYIwrbW4dHDcOC9k_wJ3rGMGvlNOCS5iCyCrEACAGU,Z5GKDQYIwrbW4dHDcOC9k_wJ3rGMGvlNOCS5iCyCrEACAGU,BR1,/v1/stats/player_history/BR1/216328843,BR1,EjeH4wp3B4-c378hRTSbYmNmDN8ot2lBEkcy1VzHbmNxdn8,Melhor Kise BR
10,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
1,ispo3nKaDRHoY_ZG3CKEC5lfN61bVGBLOJlu7NmdjVM,ispo3nKaDRHoY_ZG3CKEC5lfN61bVGBLOJlu7NmdjVM,BR1,/v1/stats/player_history/BR1/709895,BR1,4i6r_2q2_cLX3RYIZjpbyBPjgx4QCm3pLPToQDTRXEu1,Marfz
2,2ZROSGgbkAKEKERojxx4Fls2YaKzTpJ3TpT5Z3zQzCU,2ZROSGgbkAKEKERojxx4Fls2YaKzTpJ3TpT5Z3zQzCU,BR1,/v1/stats/player_history/BR1/776737,BR1,bgtlbgL-H8XjebRhyI4LAsJW55d3_ejs4ObD7xkUza4x,Eradân
3,zWW9PQGZV_J6OvGAlACoIkUG0D0EppMO9-EDwWWhv90,zWW9PQGZV_J6OvGAlACoIkUG0D0EppMO9-EDwWWhv90,BR1,/v1/stats/player_history/BR1/348747,BR1,PxSUHRfFqXb5EaHQ7YnXVEqpVKEMVViTkxt4_KrR-kcp,RED Erasus1
4,L7C-JHUfV9zvYs_w2sldoMpfG1ZM2lurri2FnhBxSlz21Jw,L7C-JHUfV9zvYs_w2sldoMpfG1ZM2lurri2FnhBxSlz21Jw,BR1,/v1/stats/player_history/BR1/200550617,BR1,f6WixqFaUFqePIvtfW8BHOmMF5VAGjKsY7YUvt9-0U3P5w,RED 4VENGER
5,FwZCtN_NKbp-WyJmOaxd6icZYDujYUvDWD216lXDBCDN2hw,FwZCtN_NKbp-WyJmOaxd6icZYDujYUvDWD216lXDBCDN2hw,BR1,/v1/stats/player_history/BR1/204739565,BR1,y3mKiKJvydXC3d9kYumykLi-HIRt_sNJTAudArNoKzc6mQ,ÉL VISIÓN LOCÓN
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
7,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
8,zFjRWxvjYcs0B2XyzviqfX4tP2ogI0gMglr1hFFc3ejhfg,TAk2zR8vtWDfAVuF681BScfoCKWkoZnsmOTbxk8sUOo,BR1,/v1/stats/player_history/NA/34254856,NA,NPsKlrreIOrzT86JV86cdovBRvG_T9adu7W9q6w2wOr9,HOW TO BLUE KAYN
